_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
1,106580996,ADVENTIST HEALTH AND RIDEOUT,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,Yuba,02 - Golden Empire,227,Non Profit Corp.,Comparable,"",530-749-4663,726 FOURTH ST,MARYSVILLE,95901.0,RICK RAWSON,221,221,171,1327,39,241,734,0,0,472,0,0,23,2836,0,8231,193,1115,3582,0,0,1959,0,0,309,15389,0,18618,442,2132,10866,0,0,9938,0,0,1235,43231,158102231,3805607,19969771,63880756,0,0,41950583,0,0,3720327,291429275,62904446,1637634,6733351,35851533,0,0,33549488,0,0,3687268,144363720,6288511,178684727,3651335,23193513,85832989,0,0,0,29095840,0,0.0,0,0,0,0,3733144,330480059,0,0,0,0,0,36885139,1661039,2822890,11702572,0,0,44961636,0,0,7279660,105312936,616992,119928617,0,0,0,0,0,0,0,322028369,0,0,0,0,0,0,0,0,0.0,0,0,0,0
2,106150788,ADVENTIST HEALTH BAKERSFIELD,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301.0,SHARLET BRIGGS,254,254,181,724,814,160,728,0,0,236,1038,2,23,3725,0,3726,3504,768,2629,0,0,1717,3761,13,144,16262,0,11350,3367,1331,10326,0,0,2603,17939,8,1849,48773,75786396,79353712,13999623,55370347,0,0,27105827,85053572,232489,3229787,340131753,48264331,32562889,4611460,52613192,0,0,16014749,73300630,17401,4165037,231549689,1297949,103821611,92723321,13503075,83801200,0,0,0,36136089,120606318,0.0,3010764,0,0,0,6012197,460912524,0,0,0,0,0,19769920,18929276,4915784,23892368,0,0,5904572,36609168,249890,497940,110768918,1455528,105588183,0,1466051,0,0,0,0,11004090,162518588,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,106171049,ADVENTIST HEALTH CLEARLAKE,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,Rural,707-995-5820,15630 18TH AVE,CLEARLAKE,95422.0,DAVID SANTOS,25,25,20,157,7,18,127,0,0,18,23,0,3,353,0,751,37,61,454,0,0,68,79,0,7,1457,0,32980,843,8256,29791,0,0,8605,5329,0,1364,87168,10492881,423355,931449,6299678,0,0,685759,1643146,0,187942,20664210,27560647,857510,4594700,23428282,0,0,2989259,9706966,0,1399060,70536424,3035098,22802963,750313,1546637,19811280,-205998,0,0,2782680,5942670,0.0,225317,0,0,0,1551199,58242159,0,1096136,0,0,1096136,13897145,474146,3877898,10407030,0,0,520600,4817514,0,60278,34054611,1999285,38700751,0,38959,0,0,0,0,2237970,41979271,0,0,0,0,0,0,0,0,0.0,0,0,0,0
4,106150706,ADVENTIST HEALTH DELANO,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-725-4800,1401 GARCES HIGHWAY,DELANO,93215.0,DAVID BUTLER,156,156,156,99,44,62,187,0,0,45,28,5,4,474,4,2214,415,2291,972,0,0,352,343,12,9,6608,4473,1954,1076,1430,8783,0,0,2241,1282,669,446,17881,6541545,2587566,8651852,5042374,0,0,1848470,2050357,113393,75595,26911152,2559016,1197864,1570049,8205466,0,0,2460621,806256,739097,492731,18031100,790518,5981419,2247460,5815787,6643623,-397986,0,0,2364374,2754920,0.0,364307,0,0,0,0,26564422,0,0,0,0,0,1964317,1537970,4804100,6604217,0,0,1944717,101693,852490,568326,18377830,263410,19808501,0,1517480,0,0,0,0,34039,54231058,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5,106190323,ADVENTIST HEALTH GLENDALE,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,Los Angeles,11 - Los Angeles,909,Church,Comparable,"",818-409-8000,1509 WILSON TERRACE,GLENDALE,91206.0,KEVIN ROBERTS,515,462,260,1586,469,420,793,0,0,64,716,0,30,4078,0,10225,2440,3941,3424,0,0,371,3085,0,62,23548,0,14648,2608,1380,9041,0,0,3488,13528,0,891,45584,236587853,67680139,45282368,88750352,0,0,16078505,72684814,0,6797278,533861309,64734924,22410590,5023716,58661383,0,0,4096142,62693349,0,4131112,221751216,124214,255127180,73815520,36663202,134454147,0,0,0,15507675,103541039,0.0,8031775,0,0,0,9950955,637215707,0,0,0,0,0,43469587,15372043,8141973,13800218,0,0,4111660,31218233,0,2283104,118396818,43569920,134492478,0,517582,0,0,0,0,1386989,194537953,0,0,0,0,0,0,0,0,0.0,0,0,0,0
6,106164029,ADVENTIST HEALTH HANFORD,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,Kings,09 - Central,615,Church,Comparable,Rural,559-582-9000,115 MALL DRIVE,HANFORD,93230.0,WAYNE FERCH,230,230,147,693,249,244,855,0,0,143,430,0,27,2641,0,4316,1613,1364,3399,0,0,648,1751,0,85,13176,0,10708,2490,2510,21025,0,0,5433,12973,0,1431,56570,44524425,17666500,8248676,36683629,0,0,6400227,19396647,0,4457321,137377425,28817101,10870614,6914258,65586367,0,0,11772470,38662352,0,5295865,167919027,2833980,55637399,22855758,7278214,72922679,-1094663,0,0,17013022,33218350,0.0,2342945,0,0,0,10653121,223660805,0,5128676,0,0,5128676,16380338,5212949,7695704,34981527,0,0,29319,21739701,0,724785,86764323,718523,88363350,0,5751831,0,0,0,0,1265914,171747488,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7,106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,Mendocino,01 - Northern California,112,Non Profit Corp.,Comparable,Rural,707-459-6801,1 MARCELA DRIVE,WILLITS,95490.0,JASON WELLS,25,25,24,238,25,29,92,0,0,25,57,0,0,466,0,1062,119,109,458,0,0,125,164,0,0,2037,0,5828,595,328,4071,0,0,2051,2703,0,0,15576,21110715,2168336,1727804,7354527,0,0,2088980,4995139,0,0,39445501,8976373,1010322,836810,7956593,0,0,846350,6780714,0,0,26407162,747815,20554196,1792026,1658400,12867450,0,0,0,2108306,4937991,0.0,263712,0,0,0,1089308,46019204,0,807882,0,0,807882,9368136,1166852,908627,3260383,0,0,558475,5378868,0,0,20641341,3659682,20091047,0,17863,0,0,0,0,307373,58914000,0,0,0,0,0,0,0,0,0.0,0,0,0,0
8,106390923,ADVENTIST HEALTH LODI MEMORIAL,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,San Joaquin,06 - North San Joaquin,505,Non Profit Corp.,Comparable,"",209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240-5179,DANIEL WOLCOTT,190,190,87,586,216,161,433,0,0,72,283,0,15,1766,0,2712,1036,731,1677,0,0,233,1154,0,50,7593,0,10512,2249,1659,11180,0,0,3070,8033,0,2772,39475,81504138,31629587,20075699,48687498,0,0,5926343,34289822,0,2491467,224604554,49660972,14830623,6578872,43680051,0,0,4496654,39647174,0,4089529,162983875,1514748,115945048,41849852,22523732,80480884,0,0,0,8357299,53342287,0.0,754883,0,0,0,6755572,331524305,0,133385,0,0,133385,14870984,4110582,3841916,11907631,0,0,1854485,19480551,0,131360,56197509,12406289,62674824,0,859793,0,0,0,0,3823215,119147281,0,0,0,0,0,0,0,0,0.0,0,0,0,0
9,106231013,ADVENTIST HEALTH MENDOCINO COAST,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,Mendocino,01 - Northern California,111,District,Comparable,Rural,707-961-1234,700 RIVER DRIVE,FORT BRAGG,95437.0,WAYNE ALLEN,25,25,17,113,0,19,59,0,0,38,0,0,2,231,0,659,0,84,274,0,0,150,0,0,25,1192,0,11926,0,1102,6226,0,0,5775,0,0,698,25727,3522466,0,428619,1381754,0,0,907663,0,0,80430,6320932,9217449,0,991453,5278964,0,0,4772629,0,0,522236,20782731,253506,7508253,0,914672,3447317,0,0,0,1216506,0,0.0,814,0,0,0,145609,13486677,0,0,0,0,0,5009248,0,478336,3126155,0,0,4406475,0,0,596772,13616986,430728,14042968,0,0,0,0,0,0,113647,7759007,0,0,0,0,0,0,0,0,0.0,0,0,0,0
10,106100797,ADVENTIST HEALTH REEDLEY,20204,2020-10-01T00:00:00,2020-12-31T00:00:00,Open,Fresno,09 - Central,607,District,Comparable,Rural,559-582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654.0,WAYNE FERCH,49,49,23,30,13,53,240,0,0,3,57,0,2,398,0,496,144,168,759,0,0,4,146,0,12,1729,0,18523,4991,10512,75502,0,0,2101,18528,0,6213,136370,1648427,568354,1050676,5363661,0,0,12345,1318090,0,132417,10093970,9384206,3108499,4740235,31812432,0,0,1549015,9939016,0,3141280,63674683,1465234,2483260,2438544,1181877,13766525,-1230261,0,0,1045198,4735073,0.0,749211,0,0,0,1057130,27691791,0,474564,0,0,474564,8291020,1117046,4672813,24764262,0,0,353236,5786189,0,1566860,46551426,8130598,42619679,0,1217279,0,0,0,0,5888593,40635995,0,0,0,0,0,0,0,0,0.0,0,0,0,0
