_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
1,106580996,ADVENTIST HEALTH AND RIDEOUT,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,Yuba,02 - Golden Empire,227,Non Profit Corp.,Comparable,"",530-749-4663,726 FOURTH ST,MARYSVILLE,95901.0,RICK RAWSON,221,221,134,927,185,155,727,0,0,0,471,0,52,2517,0,5290,1269,842,2956,0,0,0,1841,0,125,12323,0,14492,2325,2058,14788,0,0,2029,8110,0,3851,47653,104868569,22749845,15480047,60975738,0,0,0,42203941,0,5120834,251398974,74486787,14157499,7504886,62797303,0,0,3166395,48132886,0,6553717,216799473,4756643,150304587,31834129,21376979,93262154,0,0,0,846289,48006795,0.0,8992859,0,0,0,5928279,365308714,0,0,0,0,0,26560256,4223987,1277348,28007137,0,0,786882,40477277,0,1556846,102889733,5743039,124483869,0,99406,0,0,0,0,1197975,310644121,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
2,106150788,ADVENTIST HEALTH BAKERSFIELD,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301.0,SHARLET BRIGGS,254,254,176,739,796,160,947,0,0,313,898,0,17,3870,0,3679,3461,831,3699,0,0,1473,2661,0,63,15867,0,13173,5632,848,13888,0,0,3357,20251,0,1570,58719,83720526,84603369,13843125,81175336,0,0,28348336,63289819,0,2072832,357053343,57442022,61699608,5230111,68036211,0,0,24686238,100818985,0,4344458,322257633,4038850,121316804,126102360,13497304,121567219,0,0,0,39945390,117524648,0.0,1331635,0,0,0,11337786,556661996,0,0,0,0,0,19441813,19311570,5134372,26389506,0,0,9659817,42639729,0,72173,122648980,5637199,128033961,0,-1329580,0,0,0,0,727644,128252486,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
3,106171049,ADVENTIST HEALTH CLEARLAKE,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,Rural,707-995-5820,15630 18TH AVE,CLEARLAKE,95422.0,DAVID SANTOS,25,25,14,115,22,15,98,0,0,15,28,3,0,296,0,608,144,49,280,0,0,91,84,23,0,1279,0,28566,4371,7926,32115,0,0,10060,6119,1195,0,90352,9690002,2265815,406559,6120291,0,0,1335203,1787427,531418,0,22136715,31854915,6611217,4157352,33806567,0,0,4243460,12422727,2300120,0,95396358,3119148,20808439,6420563,394002,35636514,-168349,0,0,3446338,6567200,0.0,1260225,0,0,0,2452348,79936428,0,2190667,0,0,2190667,18112045,2338548,4235127,5292567,0,0,2152281,7230499,426245,0,39787312,11942367,42724229,0,-1556613,0,0,0,0,1018374,39968900,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
4,106150706,ADVENTIST HEALTH DELANO,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-725-4800,1401 GARCES HIGHWAY,DELANO,93215.0,DAVID BUTLER,156,156,68,120,51,66,241,0,0,45,17,0,4,544,7,1586,335,2624,1023,0,0,123,216,0,16,5923,4088,2276,1263,1513,14795,0,0,2764,1298,0,1301,25210,6764388,2087365,10809640,6330090,0,0,1218126,876747,0,119858,28206214,3614246,1937729,2051878,14792250,0,0,2979104,1500108,0,1418534,28293849,2043746,8881430,1029717,5957566,13371108,-475613,0,0,1844439,1584810,0.0,5737,0,0,0,60561,34303501,0,0,0,0,0,1448528,2842420,6901148,7732823,0,0,2182935,774707,0,314001,22196562,1248081,31839602,0,-3572029,0,0,0,0,1191588,44632157,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
5,106190323,ADVENTIST HEALTH GLENDALE,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,Los Angeles,11 - Los Angeles,909,Church,Comparable,"",818-409-8000,1509 WILSON TERRACE,GLENDALE,91206.0,KEVIN ROBERTS,515,462,245,1731,543,388,755,0,0,98,739,0,43,4297,0,9664,2654,3054,3106,0,0,361,3203,0,118,22160,0,15294,2665,999,7154,0,0,3687,14834,0,616,45249,223560059,70366239,40196079,70827411,0,0,31080964,71664174,0,5136053,512830979,77814750,27311538,5619512,64096275,0,0,8647153,67457272,0,4592893,255539393,1369395,262200898,86487693,38865163,105375183,0,0,0,38131801,105690375,0.0,6869130,0,0,0,10661969,655651607,0,0,0,0,0,38368139,10391271,3054707,28146092,0,0,768561,31498356,0,491639,112718765,9294714,136695224,0,335286,0,0,0,0,143455,157673481,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
6,106164029,ADVENTIST HEALTH HANFORD,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,Kings,09 - Central,615,Church,Comparable,Rural,559-537-0056,115 MALL DRIVE,HANFORD,93230.0,TIM HAYDOCK,235,235,118,501,259,156,787,0,0,172,370,0,81,2326,0,2915,1712,880,3124,0,0,566,1431,0,222,10850,0,9710,3067,2145,25450,0,0,3507,13853,0,1674,59406,35176556,18648295,8293776,39254211,0,0,6282471,17392702,0,2337553,127385564,39106948,18863142,8100799,101408047,0,0,15744509,49818936,0,8504806,241547187,-10877,61283650,33155330,10253849,111555589,-1243460,0,0,16686512,43131928,0.0,1595657,0,0,0,11260948,287669126,0,5511790,0,0,5511790,12833443,5507804,6555311,35365007,0,0,4237416,22155484,0,120950,86775415,6719464,90224301,0,-14891416,0,0,0,0,3779100,161002602,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
7,106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,Mendocino,01 - Northern California,112,Non Profit Corp.,Comparable,Rural,707-459-6801,1 MARCELA DRIVE,WILLITS,95490.0,JASON WELLS,25,25,17,187,34,2,91,0,0,12,36,0,3,365,0,733,132,8,450,0,0,61,135,0,11,1530,0,5986,1054,264,4974,0,0,1610,2582,0,378,16848,15429302,2465470,133894,6576869,0,0,627454,3199945,0,570223,29003157,17037164,3099415,609297,12739370,0,0,1923874,8900633,0,1680712,45990465,1592460,24869532,4821343,900010,14791327,-67313,0,0,1352777,6665426,0.0,324982,0,0,0,1239572,56490116,0,807296,0,0,807296,7493007,771830,-152067,5324586,0,0,1142517,4703021,27908,0,19310802,289650,22130144,0,-2038433,0,0,0,0,231951,51865613,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
8,106390923,ADVENTIST HEALTH LODI MEMORIAL,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,San Joaquin,06 - North San Joaquin,505,Non Profit Corp.,Comparable,"",209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240-5179,DANIEL WOLCOTT,194,194,86,559,275,122,458,0,0,45,284,0,15,1758,0,2594,1620,612,2029,0,0,131,879,0,44,7909,0,8604,4071,1784,17097,0,0,967,8898,0,2485,43906,80823142,45106112,17757004,55878582,0,0,4687826,24712378,0,3871068,232836112,58963883,30069196,7333229,70709684,0,0,5151631,49692761,0,11227423,233147807,2234588,125229622,69165416,20149705,118273777,0,0,0,7066361,46795762,0.0,1397948,0,0,0,14240441,404553620,911,47851,0,0,48762,14752709,5986427,4847161,7808075,0,0,2247319,25789075,0,48295,61479061,5055441,67333300,0,-424664,0,0,0,0,48743,106111224,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
9,106231013,ADVENTIST HEALTH MENDOCINO COAST,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,Mendocino,01 - Northern California,111,Non Profit Corp.,Comparable,Rural,707-961-1234,700 RIVER DRIVE,FORT BRAGG,95437.0,WAYNE ALLEN,25,25,11,106,23,1,50,0,0,19,2,0,7,208,0,507,111,7,242,0,0,89,9,0,33,998,0,6234,848,48,1698,0,0,2224,255,0,280,11587,2740315,597378,36645,1309862,0,0,481370,51159,0,180236,5396965,14427999,2189645,266842,4586214,0,0,4331986,852495,0,398882,27054063,-254306,6105591,129840,233211,4530761,0,0,0,3342049,626851,0.0,80771,0,0,0,152416,14947184,0,129269,0,0,129269,12025676,2651233,-3287,1179561,0,0,1394295,155749,0,229886,17633113,130521,19016700,0,-201618,0,0,0,0,1295891,9398101,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
10,106100797,ADVENTIST HEALTH REEDLEY,20223,2022-07-01T00:00:00,2022-09-30T00:00:00,Open,Fresno,09 - Central,607,District,Comparable,Rural,559-537-0056,372 WEST CYPRESS AVENUE,REEDLEY,93654.0,TIM HAYDOCK,49,49,20,36,17,62,315,0,0,3,73,0,3,509,0,301,159,233,951,0,0,14,143,0,6,1807,0,16768,7134,10727,84088,0,0,1831,20616,0,4848,146012,1966557,590968,1657208,7457510,0,0,37174,1591474,0,130583,13431474,9397895,4474069,5667721,51354481,0,0,1585559,12126998,0,3729739,88336462,982409,4185425,3657177,3025449,31502202,-689308,0,0,769308,5733056,0.0,1116163,0,0,0,3698656,53980537,17735,502410,0,0,520145,6950688,1364288,4284234,27646181,0,0,651275,7145675,0,265203,48307544,18872119,46800681,0,-6445998,0,0,0,0,443154,40835610,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
