_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
1,106580996,ADVENTIST HEALTH AND RIDEOUT,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,Yuba,02 - Golden Empire,227,Non Profit Corp.,Comparable,"",530-749-4663,726 FOURTH ST,MARYSVILLE,95901.0,RICK RAWSON,221,221,168,1459,210,158,713,0,0,0,534,0,15,3089,0,7045,1015,762,3445,0,0,0,2580,0,73,14920,0,17740,1994,2415,14922,0,0,2988,8935,0,4324,53318,135403503,19516839,14646939,66209580,0,0,0,49577424,0,1395589,286749874,62173258,6986590,8463482,52294511,0,0,2064623,40295118,0,5283805,177561387,4464192,153709393,23984492,21166274,91624040,0,0,0,516486,42002565,0.0,5307888,0,0,0,5534749,348310079,0,0,0,0,0,41282119,2050411,706983,26230223,0,0,635108,44817511,0,278827,116001182,2714541,125987312,0,194442,0,0,0,0,2113819,313584722,0,0,0,0,0,0,0,0,0.0,0,0,0,0
2,106150788,ADVENTIST HEALTH BAKERSFIELD,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301.0,SHARLET BRIGGS,254,254,163,705,733,175,844,0,0,217,1005,0,21,3700,0,3332,2773,873,3343,0,0,961,3111,0,118,14511,0,12222,3775,1434,12100,0,0,2751,18868,0,1341,52491,71585174,67118584,13757027,72690527,0,0,20824094,74601642,0,2903786,323480834,55529144,39459376,4851590,60856350,0,0,21438050,89052963,0,6421448,277608921,3079965,107736304,89843714,13631527,106975307,0,0,0,36544268,121706079,0.0,1420465,0,0,0,9723673,490661302,0,0,0,0,0,19293450,16454123,4145475,25266226,0,0,5465238,39793623,0,10318,110428453,933712,107844764,0,1207897,0,0,0,0,4460128,164986427,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,106171049,ADVENTIST HEALTH CLEARLAKE,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,Rural,707-995-5820,15630 18TH AVE,CLEARLAKE,95422.0,DAVID SANTOS,25,25,19,168,15,13,105,0,0,10,20,2,0,333,0,779,61,47,347,0,0,53,83,3,0,1373,0,37693,2559,9637,32889,0,0,11291,5774,1558,0,101401,11693682,993708,484872,5398964,0,0,1181082,1540811,299698,0,21592817,30825434,3302472,5288116,27120912,0,0,2878280,11728719,1784258,0,82928191,401882,26457457,453211,546757,26899247,-168349,0,0,2316870,7098226,0.0,734890,0,0,0,1650855,66391046,0,1909537,0,0,1909537,15841034,3740551,4726664,7408315,0,0,1870847,5929172,522916,0,40039499,2436211,39940990,0,934,0,0,0,0,761143,40899954,0,0,0,0,0,0,0,0,0.0,0,0,0,0
4,106150706,ADVENTIST HEALTH DELANO,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-725-4800,1401 GARCES HIGHWAY,DELANO,93215.0,DAVID BUTLER,156,156,70,126,47,73,202,0,0,31,14,0,11,504,6,2031,365,2333,878,0,0,194,217,0,24,6042,4299,2060,1184,1464,10911,0,0,2295,867,0,1234,20015,8171072,2543127,10089642,5832640,0,0,1638590,985985,0,240799,29501855,2801353,1395226,1969653,11642562,0,0,3807072,1200702,0,1072164,23888732,500578,7600769,1528059,5650290,11375249,-475613,0,0,3469908,569356,0.0,65762,0,0,0,638989,30923347,0,0,0,0,0,3327173,2363472,6467749,6376592,0,0,1749585,1612215,0,570454,22467240,80485,23791028,0,982002,0,0,0,0,216217,51001145,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5,106190323,ADVENTIST HEALTH GLENDALE,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,Los Angeles,11 - Los Angeles,909,Church,Comparable,"",818-409-8000,1509 WILSON TERRACE,GLENDALE,91206.0,KEVIN ROBERTS,515,462,227,1750,462,400,829,0,0,69,730,0,13,4253,0,9026,2082,3236,2886,0,0,193,2825,0,30,20278,0,16280,2835,1692,9302,0,0,2792,14483,0,585,47969,210730022,56358013,32989179,88729569,0,0,16413355,63922156,0,5639460,474781754,77227672,26344885,6176138,67911071,0,0,4505766,74143988,0,6274621,262584141,634939,253654785,68915785,30063381,117130936,0,0,0,18836158,109073754,0.0,9374902,0,0,0,8131701,615816341,0,0,0,0,0,32705248,13285482,5486290,39218577,0,0,1797144,27218733,0,1838080,121549554,6702458,132822282,0,214434,0,0,0,0,940605,185989626,0,0,0,0,0,0,0,0,0.0,0,0,0,0
6,106164029,ADVENTIST HEALTH HANFORD,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,Kings,09 - Central,615,Church,Comparable,Rural,559-582-9000,115 MALL DRIVE,HANFORD,93230.0,WAYNE FERCH,230,230,115,631,313,199,806,0,0,152,409,0,18,2528,0,3102,1466,855,2882,0,0,456,1302,0,64,10127,0,11236,2854,3183,23889,0,0,4874,14446,0,1075,61557,33581711,17232261,7613027,31215566,0,0,6959867,15213359,0,1114430,112930221,37236442,15406643,8099992,87232083,0,0,15256101,48721969,0,6991420,218944650,1434539,56400236,25954630,9700423,93775173,-1243460,0,0,16038739,39028007,0.0,564242,0,0,0,8216939,249869468,0,5036460,0,0,5036460,14336192,6426324,6043189,30571669,0,0,5435119,23367783,0,861587,87041863,1998019,82629162,0,3475988,0,0,0,0,1178214,168118330,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7,106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,Mendocino,01 - Northern California,112,Non Profit Corp.,Comparable,Rural,707-459-6801,1 MARCELA DRIVE,WILLITS,95490.0,JASON WELLS,25,25,24,269,34,13,98,0,0,11,61,2,0,488,0,981,120,47,440,0,0,26,225,5,0,1844,0,5962,764,372,4408,0,0,1623,2376,279,0,15784,21143610,2538732,908926,8644464,0,0,1092503,5597909,163151,0,40089295,11233707,1841170,658005,10193379,0,0,1430000,6674207,1026832,0,33057300,486308,22444758,4218546,1016714,14914667,-67313,0,0,1264291,6333894,0.0,343796,0,0,0,753783,51709444,0,269304,0,0,269304,9707362,182371,415632,4237747,0,0,1179264,5774215,209864,0,21706455,18027,20296741,0,20558,0,0,0,0,141169,56593712,0,0,0,0,0,0,0,0,0.0,0,0,0,0
8,106390923,ADVENTIST HEALTH LODI MEMORIAL,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,San Joaquin,06 - North San Joaquin,505,Non Profit Corp.,Comparable,"",209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240-5179,DANIEL WOLCOTT,190,190,71,481,194,122,444,0,0,58,264,0,10,1573,0,2065,934,461,1463,0,0,169,957,0,36,6085,0,9146,2909,2203,13656,0,0,3002,8703,0,2637,42256,64122664,28892996,16010316,40025523,0,0,4560206,25501504,0,2219457,181332666,54899478,22717650,8305052,55596776,0,0,6812183,48512353,0,7033286,203876778,3257255,104333696,45899657,20491224,81848077,0,0,0,8711647,52683255,0.0,708974,0,0,0,8453174,326386959,0,92704,0,0,92704,14079020,4828355,3738971,13190125,0,0,2456093,20286296,0,336329,58915189,3721087,62243469,0,290366,0,0,0,0,2023839,117023163,0,0,0,0,0,0,0,0,0.0,0,0,0,0
9,106231013,ADVENTIST HEALTH MENDOCINO COAST,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,Mendocino,01 - Northern California,111,District,Comparable,Rural,707-961-1234,700 RIVER DRIVE,FORT BRAGG,95437.0,WAYNE ALLEN,25,25,17,120,12,17,37,0,0,21,0,2,0,209,0,663,64,92,206,0,0,114,0,11,0,1150,0,17733,1362,438,4494,0,0,4985,293,411,0,29716,3406205,329193,470838,1059386,0,0,584774,0,55754,0,5906150,13078225,1004233,323376,3314089,0,0,3676183,215778,303215,0,21915099,486779,10055502,813390,526564,2351415,0,0,0,355938,131624,0.0,286641,0,0,0,157100,15164953,0,0,0,0,0,6954768,520036,267650,1940044,0,0,2749647,84153,139998,0,12656296,630036,15831084,0,2035,0,0,0,0,805320,7855605,0,0,0,0,0,0,0,0,0.0,0,0,0,0
10,106100797,ADVENTIST HEALTH REEDLEY,20212,2021-04-01T00:00:00,2021-06-30T00:00:00,Open,Fresno,09 - Central,607,District,Comparable,Rural,559-582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654.0,WAYNE FERCH,49,49,23,45,17,64,225,0,0,2,55,0,6,414,0,402,101,291,752,0,0,3,141,0,23,1713,0,17994,6184,11242,79645,0,0,1511,20165,0,6016,142757,1676209,707298,1336183,5554979,0,0,32531,1281316,0,277805,10866321,10826369,3912607,5442500,42228409,0,0,2669037,13454765,0,3544666,82078353,562836,4390410,2769318,2272721,24509490,-689308,0,0,1319335,6978263,0.0,647629,0,0,0,2096828,44857522,0,482472,0,0,482472,8098828,1774509,4556734,24362475,0,0,1230975,7495909,0,1050194,48569624,247256,41927502,0,778431,0,0,0,0,1587550,42603401,0,0,0,0,0,0,0,0,0.0,0,0,0,0
