_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
1,106580996,ADVENTIST HEALTH AND RIDEOUT,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,Yuba,02 - Golden Empire,227,Non Profit Corp.,Comparable,"",530-749-4663,726 FOURTH ST,MARYSVILLE,95901.0,RICK RAWSON,221,221,182,1190,186,207,879,0,0,144,446,0,40,3092,0,7102,1171,1070,3966,0,0,803,2153,0,156,16421,0,17043,1635,2056,13746,0,0,2234,8755,0,4661,50130,136146476,20318416,20125313,81887168,0,0,134654,68150296,0,2081082,328843405,65508700,7896156,8305708,51579786,0,0,1866981,38717500,0,6422503,180297334,6222345,191377712,24276544,20310404,119702226,-259180,0,0,685647,41067002,0.0,5055790,0,0,0,12498928,420937418,0,0,0,0,0,8150437,3261926,4805770,13885617,0,0,618841,57216557,0,264173,88203321,3168309,131065303,0,241942,0,0,0,0,7730846,316806879,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
2,106150788,ADVENTIST HEALTH BAKERSFIELD,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301.0,SHARLET BRIGGS,254,254,192,710,807,195,854,0,0,219,1180,0,20,3985,0,3536,3344,984,3833,0,0,1070,4375,0,145,17287,0,12910,4164,1399,12597,0,0,2985,20206,0,1700,55961,78940760,84117493,16919780,80357452,0,0,19760069,103827870,0,4326641,388250065,49727418,35430131,5205997,52392085,0,0,20250612,80658866,0,3495885,247160994,3389620,108646058,100496298,16632873,107546398,0,0,0,31681250,140887451,0.0,2061942,0,0,0,8055415,519397305,0,0,0,0,0,19852057,18027051,4996163,24485212,0,0,7390061,41235456,0,27754,116013754,644290,118643688,0,1595822,0,0,0,0,2748722,164970971,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
3,106171049,ADVENTIST HEALTH CLEARLAKE,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,Rural,707-995-5820,15630 18TH AVE,CLEARLAKE,95422.0,DAVID SANTOS,25,25,22,140,19,18,137,0,0,23,27,2,0,366,0,716,84,51,503,0,0,142,112,13,0,1621,0,33807,2847,9000,32170,0,0,10819,5869,1386,0,95898,10856969,1503244,601180,9062179,0,0,2268259,2373496,235183,0,26900510,31943691,3302061,5150372,28796881,0,0,3785489,11929903,1318553,0,86226950,2591352,27149445,3701485,500000,29105629,-373858,0,0,4404184,7474257,0.0,1449150,0,0,0,895645,76897289,0,1183760,0,0,1183760,16589588,1042560,2778179,9212884,0,0,1406434,6356102,28184,0,37413931,4116936,41286880,0,875,0,0,0,0,857798,40447080,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
4,106150706,ADVENTIST HEALTH DELANO,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-725-4800,1401 GARCES HIGHWAY,DELANO,93215.0,DAVID BUTLER,156,156,75,119,47,87,225,0,0,46,19,0,19,562,5,1936,286,2644,1022,0,0,301,271,0,81,6541,4213,1933,857,1753,13277,0,0,2696,1269,0,1349,23134,8025548,2215726,11578860,7099449,0,0,2747739,1511470,0,745140,33923932,3109310,1303163,2379604,12631380,0,0,3768107,1254229,0,1432476,25878269,1151096,7973389,1746368,6782248,12480517,-1389494,0,0,3715946,1327044,0.0,128593,0,0,0,1002448,34918155,0,0,0,0,0,2783911,1660664,7694714,8040393,0,0,2396858,1422098,0,885408,24884046,291805,25053976,0,1508035,0,0,0,0,262958,49478510,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
5,106190323,ADVENTIST HEALTH GLENDALE,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,Los Angeles,11 - Los Angeles,909,Church,Comparable,"",818-409-8000,1509 WILSON TERRACE,GLENDALE,91206.0,KEVIN ROBERTS,515,462,262,1746,503,399,915,0,0,61,871,0,16,4511,0,9574,2491,3759,3827,0,0,211,3812,0,45,23719,0,15814,2100,1415,8316,0,0,1450,14366,0,426,43887,224990966,64570952,44573031,100999835,0,0,17925137,87192835,0,5585600,545838356,76067597,24545445,6216788,69440704,0,0,4341956,72135325,0,5239580,257987395,959793,262040352,76960701,41754788,147314967,0,0,0,20854753,123948116,0.0,2494564,0,0,0,11631332,687959366,0,0,0,0,0,38006142,11919238,8345536,22507700,0,0,695021,34174597,0,218151,115866385,4620787,137915220,0,319507,0,0,0,0,4321529,168644778,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
6,106164029,ADVENTIST HEALTH HANFORD,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,Kings,09 - Central,615,Church,Comparable,Rural,559-537-0056,115 MALL DRIVE,HANFORD,93230.0,TIM HAYDOCK,235,235,155,678,298,261,920,0,0,198,505,0,31,2891,0,3656,1479,1533,4048,0,0,724,2356,0,99,13895,0,10512,2990,3212,24254,0,0,3680,14198,0,0,58846,39622710,16485980,10413532,43835535,0,0,8313811,25144726,0,5083970,148900264,36845124,16289601,8694736,90903056,0,0,16941881,47115851,0,6702132,223492381,3998836,57604334,26817031,11667374,104932489,-1911749,0,0,15885416,41377495,0.0,1345989,0,0,0,11135065,272852280,0,5412268,0,0,5412268,18388014,5716684,7308835,36365112,0,0,8397574,27744323,0,1032091,104952633,2172768,90180445,0,5370395,0,0,0,0,1014945,166049036,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
7,106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,Mendocino,01 - Northern California,112,Non Profit Corp.,Comparable,Rural,707-459-6801,1 MARCELA DRIVE,WILLITS,95490.0,JASON WELLS,25,25,25,236,27,30,99,0,0,16,53,2,0,463,0,1085,172,173,476,0,0,80,231,9,0,2226,0,5713,758,433,4584,0,0,1698,2308,366,0,15860,20045300,2740130,2504749,8535976,0,0,1200307,4425635,1742861,0,41194958,11979476,1541532,817671,10810272,0,0,2113826,6755506,1315971,0,35334254,1108270,25324958,3944274,2116418,13427547,-87453,0,0,1599759,6483413,0.0,1911718,0,0,0,944862,56773766,0,1288913,0,0,1288913,6049776,449731,1175813,7297422,0,0,1269534,4011775,790308,0,21044359,0,21452522,0,25360,0,0,0,0,0,55595424,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
8,106390923,ADVENTIST HEALTH LODI MEMORIAL,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,San Joaquin,06 - North San Joaquin,505,Non Profit Corp.,Comparable,"",209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240-5179,DANIEL WOLCOTT,194,194,96,541,225,165,442,0,0,51,361,0,16,1801,0,2801,1244,873,1845,0,0,186,1523,0,37,8509,0,8402,2791,2480,15628,0,0,2048,8822,0,2692,42863,83911155,36119654,22311308,55058854,0,0,6491300,47917639,0,5251501,257061411,54638162,21104386,8055612,64048323,0,0,9545071,50424645,0,6136116,213952315,2798302,123536324,51325149,25588037,108538380,0,0,0,12645005,66664468,0.0,1371617,0,0,0,12331149,404798431,0,88985,0,0,88985,14605363,5501136,4325441,10474497,0,0,1964796,29332412,0,100635,66304280,1438532,64318468,0,471728,0,0,0,0,1597333,114815209,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
9,106231013,ADVENTIST HEALTH MENDOCINO COAST,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,Mendocino,01 - Northern California,111,District,Comparable,Rural,707-961-1234,700 RIVER DRIVE,FORT BRAGG,95437.0,WAYNE ALLEN,25,25,19,148,7,6,45,0,0,16,0,2,0,224,0,925,45,39,284,0,0,96,0,11,0,1400,0,6185,679,79,1602,0,0,2276,89,357,0,11267,4849116,236954,206297,1487032,0,0,503431,0,60287,0,7343117,12963571,1521907,244487,3813698,0,0,4107937,181667,433243,0,23266510,72499,10565739,972905,298869,2814687,0,0,0,1028522,122864,0.0,34302,0,0,0,105781,16016168,0,0,0,0,0,6946948,685956,151914,2486042,0,0,4051570,78552,192477,0,14593459,-228730,14643049,0,5626,0,0,0,0,349621,7727356,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
10,106100797,ADVENTIST HEALTH REEDLEY,20213,2021-07-01T00:00:00,2021-09-30T00:00:00,Open,Fresno,09 - Central,607,District,Comparable,Rural,559-537-0056,372 WEST CYPRESS AVENUE,REEDLEY,93654.0,TIM HAYDOCK,49,49,26,41,18,83,251,0,0,3,64,0,1,461,0,488,168,497,754,0,0,5,130,0,5,2047,0,16971,5973,11902,83830,0,0,1781,21114,0,6013,147584,2046433,858041,2005271,5961649,0,0,74784,1385758,0,620272,12952208,10716645,3963868,5537739,46327836,0,0,3047239,13136829,0,3879324,86609480,1667716,5015861,3079821,3062402,25605553,-689308,0,0,1254101,6474414,0.0,539485,0,0,0,2767465,48777510,0,506994,0,0,506994,7786720,1622602,4505966,27446172,0,0,1594495,7620734,0,714483,51291172,5487738,44373286,0,1265168,0,0,0,0,1940747,43683575,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
