_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
1,106580996,ADVENTIST HEALTH AND RIDEOUT,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Yuba,02 - Golden Empire,227,Non Profit Corp.,Comparable,"",530-749-4663,726 FOURTH ST,MARYSVILLE,95901.0,RICK RAWSON,221,221,156,1339,39,243,741,0,0,477,0,0,24,2863,0,7492,176,1015,3261,0,0,1783,0,0,281,14008,0,19050,452,2181,11118,0,0,10168,0,0,1264,44233,148730764,3580031,18786068,60094241,0,0,39463973,0,0,3499805,274154882,67253632,1708538,7263693,38675324,0,0,35803724,0,0,3938693,154643604,6062816,172271711,3520288,22361095,82752433,0,0,0,28051587,0,0.0,0,0,0,0,3599161,318619091,0,0,0,0,0,38471001,1642111,3026593,13899244,0,0,45825290,0,0,7315156,110179395,28067261,116122296,0,0,0,0,0,0,2287023,321888944,0,0,0,0,0,0,0,0,0.0,0,0,0,0
2,106150788,ADVENTIST HEALTH BAKERSFIELD,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301.0,SHARLET BRIGGS,254,254,176,630,756,183,800,0,0,196,1086,4,18,3673,0,3165,3094,1090,3496,0,0,953,3919,20,90,15827,0,10506,3111,1481,10273,0,0,2341,18599,5,2004,48320,64461706,72306612,21102870,69756262,0,0,17772326,89887299,189857,850020,336326952,48219263,35380378,5392362,49776629,0,0,17013092,77122923,12528,4849483,237766658,168785,96468484,82626659,20924151,104731259,0,0,0,32995850,116157631,0.0,1887446,0,0,0,4737179,460697444,0,0,0,0,0,16191798,24931015,5569263,14395453,0,0,1254653,50216186,202385,635413,113396166,9702136,111706297,0,396778,0,0,0,0,10151340,154523656,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,106171049,ADVENTIST HEALTH CLEARLAKE,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,Rural,707-995-5820,15630 18TH AVE,CLEARLAKE,95422.0,DAVID SANTOS,25,25,17,193,3,19,109,0,0,15,23,0,2,364,0,668,14,40,358,0,0,49,71,0,5,1205,0,33425,768,9399,29640,0,0,8359,4991,0,1484,88066,8881275,223630,663180,4509208,0,0,804356,1188593,0,159905,16430147,26545261,893897,5089410,23203988,0,0,2166589,9231836,0,1415321,68546302,2168740,18477145,946362,3507184,18942543,-205998,0,0,2097890,5934471,0.0,185028,0,0,0,1711562,53764927,0,2477114,0,0,2477114,14283440,153670,2241840,11282040,0,0,590329,4037579,0,1099738,33688636,9489674,37741876,0,1232,0,0,0,0,736515,40917450,0,0,0,0,0,0,0,0,0.0,0,0,0,0
4,106150706,ADVENTIST HEALTH DELANO,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,"",661-725-4800,1401 GARCES HIGHWAY,DELANO,93215.0,DAVID BUTLER,156,156,156,114,53,63,204,0,0,42,17,0,7,500,2,2320,426,2321,1176,0,0,250,327,0,50,6870,4437,2052,1306,1634,10106,0,0,2319,1531,0,1579,20527,7405561,2917079,8904545,5199359,0,0,1496265,1026860,0,373876,27323545,2503479,1242105,1796642,8655373,0,0,3179498,907550,0,1184727,19469374,170617,7313213,1494300,8101790,4190052,-400262,0,0,1863437,127084,0.0,32188,0,0,0,0,22892419,0,0,0,0,0,2393022,2664884,2999659,9664680,0,0,2812326,1807326,0,1558603,23900500,2303321,16347683,0,0,0,0,0,0,205082,56104527,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5,106190323,ADVENTIST HEALTH GLENDALE,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Los Angeles,11 - Los Angeles,909,Church,Comparable,"",818-409-8000,1509 WILSON TERRACE,GLENDALE,91206.0,KEVIN ROBERTS,515,462,277,1629,451,450,822,0,0,51,805,14,17,4239,0,10950,2624,3640,3250,0,0,220,4107,227,95,25113,0,12853,1813,1094,7647,0,0,2919,13551,6,843,40726,209944726,62402340,45686599,84149229,0,0,15095558,80262121,3620965,1506959,502668497,66064884,20768198,6718209,56558312,0,0,4612567,58677165,94651,13312660,226806646,4110447,238737532,57153862,47129964,135462680,0,0,0,16920880,98174145,0.0,2500988,0,0,0,12544016,612734514,0,0,0,0,0,36348166,25789984,1724810,3430225,0,0,2035002,38822011,3715616,4874815,116740629,43674109,130702721,0,1507064,0,0,0,0,2934891,185275503,0,0,0,0,0,0,0,0,0.0,0,0,0,0
6,106164029,ADVENTIST HEALTH HANFORD,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Kings,09 - Central,615,Church,Comparable,Rural,559-582-9000,115 MALL DRIVE,HANFORD,93230.0,WAYNE FERCH,230,230,155,721,271,269,941,0,0,169,418,0,14,2803,0,4298,1602,1465,4018,0,0,486,2028,0,39,13936,0,10826,2400,3238,22267,0,0,6269,14090,0,1715,60805,42303676,16888239,10545845,41841567,0,0,5492591,22159159,0,808304,140039381,30819097,10472850,8049179,68924384,0,0,12060129,39659595,0,7630027,177615261,4933597,57890831,22826761,11664212,84356106,-1094663,0,0,15985309,28550580,0.0,1161932,0,0,0,8496196,234770861,0,4924292,0,0,4924292,14230495,3974691,6671267,31292790,0,0,902667,30623155,0,113008,87808073,9489590,89084409,0,1793596,0,0,0,0,945606,173778749,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7,106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Mendocino,01 - Northern California,112,Non Profit Corp.,Comparable,Rural,707-459-6801,1 MARCELA DRIVE,WILLITS,95490.0,JASON WELLS,25,25,24,230,29,23,97,0,0,18,40,0,0,437,0,1038,163,73,408,0,0,64,135,0,0,1881,0,5620,571,290,3960,0,0,1760,2183,0,540,14924,19589152,2742753,1624213,7036228,0,0,827726,2982774,0,0,34802846,8854230,1057474,790772,7409925,0,0,1425062,5567119,0,1047922,26152504,698731,19239528,1806828,1864307,11319760,0,0,0,1600418,4531951,0.0,159112,0,0,0,1103511,42324146,0,1251864,0,0,1251864,8418022,1915388,551647,4307960,0,0,700511,3909916,0,79624,19883068,3909604,21457014,0,293091,0,0,0,0,438040,59843845,0,0,0,0,0,0,0,0,0.0,0,0,0,0
8,106390923,ADVENTIST HEALTH LODI MEMORIAL,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,San Joaquin,06 - North San Joaquin,505,Non Profit Corp.,Comparable,"",209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240-5179,DANIEL WOLCOTT,190,190,81,568,178,176,389,0,0,59,304,0,17,1691,0,2634,932,769,1347,0,0,180,1182,0,52,7096,0,12052,4133,2164,11952,0,0,5165,11438,0,3082,49986,80936568,28444541,23990277,38103588,0,0,5228538,34091409,0,1233521,212028442,45556668,15327871,8359703,39868702,0,0,4611134,38225837,0,4385003,156334918,3524381,109504780,40624037,27371018,65810091,0,0,0,8243590,52839419,0.0,428135,0,0,0,2583476,310928927,0,100561,0,0,100561,16711170,3054015,3718283,12049194,0,0,1266392,17391541,0,3344399,57534994,8955313,66714469,0,250863,0,0,0,0,1675111,117624152,0,0,0,0,0,0,0,0,0.0,0,0,0,0
9,106231013,ADVENTIST HEALTH MENDOCINO COAST,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Mendocino,01 - Northern California,111,District,Comparable,Rural,707-961-1234,700 RIVER DRIVE,FORT BRAGG,95437.0,WAYNE ALLEN,25,25,15,94,0,16,49,0,0,31,0,0,2,192,0,543,0,69,226,0,0,123,0,0,20,981,0,11885,0,1098,6205,0,0,5756,0,0,696,25640,3009023,0,366143,1180346,0,0,775360,0,0,68705,5399577,9517539,0,1023732,5450830,0,0,4928010,0,0,539239,21459350,252237,7470671,0,910094,3430062,0,0,0,1210417,0,0.0,810,0,0,0,144880,13419171,0,0,0,0,0,4834589,0,452852,3114305,0,0,4435928,0,0,602082,13439756,430728,13754985,0,0,0,0,0,0,8458540,8057745,0,0,0,0,0,0,0,0,0.0,0,0,0,0
10,106100797,ADVENTIST HEALTH REEDLEY,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Fresno,09 - Central,607,District,Comparable,Rural,559-582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654.0,WAYNE FERCH,49,49,20,33,12,50,284,0,0,5,60,0,5,449,0,314,178,101,822,0,0,16,158,0,11,1600,0,18538,4948,11680,74781,0,0,1743,18610,0,6598,136898,1612823,652135,899810,6379133,0,0,80714,1288786,0,123218,11036619,9144208,2919774,5135555,32827496,0,0,1610538,10603355,0,4062534,66303460,1374600,3412391,2766938,1986684,15562705,-1230261,0,0,527315,5583026,0.0,856764,0,0,0,604074,31444236,0,516040,0,0,516040,7064705,670411,3981088,24673952,0,0,1086569,5501749,0,3433409,46411883,5462772,42839857,0,317482,0,0,0,0,3151179,34798548,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,106560525,ADVENTIST HEALTH SIMI VALLEY,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Ventura,10 - Santa Barbara/Ventura,813,Church,Comparable,"",805-955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065.0,JENNIFER SWENSON,144,130,77,565,216,79,223,0,0,35,424,0,5,1547,0,2870,987,408,851,0,0,130,1434,0,21,6701,0,2281,839,477,2553,0,0,2727,7901,0,239,17017,48298944,18569099,6611273,15475490,0,0,3230179,26329504,0,451446,118965935,17652130,10776816,2982944,14582797,0,0,2500306,34646145,0,1187145,84328283,2417069,56347537,27613131,6299600,24027456,0,0,0,4162766,40817689,0.0,226879,0,0,0,964641,162876768,0,0,0,0,0,9493305,1675705,3190151,6027159,0,0,1146339,18159163,0,725628,40417450,10651517,44187403,0,77451,0,0,0,0,5939871,124553163,0,0,0,0,0,0,0,0,0.0,0,0,0,0
12,106554011,ADVENTIST HEALTH SONORA - GREENLEY,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Tuolumne,06 - North San Joaquin,513,Church,Comparable,Rural,209-536-5000,1000 GREENLEY RD,SONORA,95370.0,MICHELLE FUENTES,152,152,96,497,42,54,136,0,0,59,183,0,3,974,13,1749,143,5257,577,0,0,225,504,0,10,8465,5110,45089,1903,4162,13896,0,0,2561,27414,0,1899,96924,47070575,2989519,5867407,11701309,0,0,5521169,16631597,0,190198,89971774,102383532,4474541,4413607,24712046,0,0,7316195,45759417,0,2107360,191166698,3199427,120902373,6801477,5116547,27689832,-44023,0,0,8491558,43099369,0.0,375250,0,0,0,5948757,221580567,0,0,0,0,0,25336651,542584,4950380,8244963,0,0,2725136,17413346,0,344845,59557905,11171235,64769299,0,767200,0,0,0,0,450187,86862952,0,0,0,0,0,0,0,0,0.0,0,0,0,0
13,106281078,ADVENTIST HEALTH ST. HELENA,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Napa,03 - North Bay,407,Non Profit Corp.,Comparable,"",707-963-3611,10 WOODLAND RD.,ST. HELENA,94574.0,STEVEN HERBER,151,151,41,316,31,106,106,0,0,19,112,0,1,691,0,1476,203,813,456,0,0,27,435,0,1,3411,0,6723,267,222,1159,0,0,1270,2811,0,162,12614,46917750,5555388,7058340,15753342,0,0,7962921,20265159,0,375174,103888074,62889567,4116151,1572336,13216573,0,0,5607238,20086252,0,278051,107766168,948791,98902008,8247522,5777767,22207927,-18332,0,0,8023280,28423816,0.0,36983,0,0,0,1919419,174469181,0,7468049,0,0,7468049,10408957,1466966,2751056,13944346,0,0,5485628,9645277,0,950880,44653110,19877291,56088930,0,103393,0,0,0,0,3530558,95667635,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Kern,09 - Central,623,District,Comparable,Rural,661-823-3000,1100 MAGELLAN DRIVE,TEHACHAPI,93561.0,JEFFERY LINGERFELT,20,20,14,72,32,15,34,0,0,25,29,0,2,209,0,346,253,255,137,0,0,124,141,0,12,1268,0,1618,540,883,5054,0,0,1060,1468,0,172,10795,4322637,2029144,1188731,1443373,0,0,1602321,1982626,0,64350,12633182,4150218,2762894,1668018,8258628,0,0,1419046,5402265,0,527807,24188876,890327,5759199,2522263,1996115,7861981,-301,0,0,1420834,3327972,0.0,19282,0,0,0,379374,24177046,0,0,0,0,0,2564498,2233650,838724,1794187,0,0,1526613,3646642,0,40698,12645012,698098,11415379,0,3477,0,0,0,0,644043,39987888,0,0,0,0,0,0,0,0,0.0,0,0,0,0
15,106540816,ADVENTIST HEALTH TULARE,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Tulare,09 - Central,611,District,Comparable,"",559-688-0821,869 NORTH CHERRY STREET,TULARE,93274.0,DAN HECKATHORNE,112,103,25,128,41,32,210,0,0,9,77,0,26,523,0,542,177,98,666,0,0,28,264,0,123,1898,0,614,226,287,2906,0,0,104,945,0,692,5774,5326408,2050075,747558,6020109,0,0,295301,2471834,0,1297491,18208776,5643058,1512089,1400641,14905334,0,0,852988,6590440,0,3022415,33926965,169773,7063588,2397196,1426247,13474558,-1001114,0,0,864169,5835486,0.0,185899,0,0,0,4745875,35161677,0,0,0,0,0,3403480,996330,711095,7382560,0,0,217834,2805752,0,1457013,16974064,488265,17251739,0,0,0,0,0,0,687626,6760129,0,0,0,0,0,0,0,0,0.0,0,0,0,0
16,106231396,ADVENTIST HEALTH UKIAH VALLEY,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Mendocino,01 - Northern California,113,Church,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482.0,JASON WELLS,67,50,38,299,29,81,315,0,0,41,110,0,4,879,0,1280,145,254,948,0,0,128,338,0,10,3103,0,21362,1916,1079,15029,0,0,8920,7454,0,1438,57198,20301453,1851177,2809046,14604785,0,0,2367755,6726983,0,501830,49163029,43744066,3535419,2341258,26707756,0,0,3871069,23763128,0,2496515,106459211,2742575,47541128,4200382,3068057,31882388,-266586,0,0,3944324,20335569,0.0,474450,0,0,0,2674398,116596685,0,10689225,0,0,10689225,15930844,1033462,1954623,19926098,0,0,1374276,9332063,0,163414,49714780,6490449,51102166,0,475236,0,0,0,0,607231,82464854,0,0,0,0,0,0,0,0,0.0,0,0,0,0
17,106481015,ADVENTIST HEALTH VALLEJO,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,"",707-963-3611,525 OREGON STREET,VALLEJO,94590.0,DR STEVE HERBER,61,61,59,124,36,106,0,0,0,26,247,0,0,539,0,1637,324,1186,0,0,0,194,1727,0,0,5068,0,394,0,0,0,0,0,1,264,0,0,659,7016470,1431296,4993517,0,0,0,661412,7103939,0,0,21206634,918977,0,0,0,0,0,877,309315,0,0,1229169,3170,4307411,1074129,3661961,0,0,0,0,403257,4704084,0.0,223386,0,0,0,123806,14501204,0,0,0,0,0,3076879,858375,1338760,0,0,0,137951,2517983,0,4651,7934599,11598,7830489,0,0,0,0,0,0,2109482,4598746,0,0,0,0,0,0,0,0,0.0,0,0,0,0
18,106190878,ADVENTIST HEALTH WHITE MEMORIAL,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,Teaching,323-268-5000,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033.0,JOHN RAFFOUL,353,353,205,568,637,1110,1576,0,0,88,458,20,54,4511,0,2084,2762,5283,5975,0,0,607,1549,54,152,18466,0,4209,3026,3325,9764,0,0,2021,4741,78,648,27812,81465735,83251611,96610833,150768783,0,0,5761370,51245752,927704,2585218,472617006,24611402,26677920,15573172,75291838,0,0,3969045,35296820,53273,4839812,186313282,3124772,95871737,92424831,103556157,198239113,-8117840,0,0,9020878,60435105,0.0,1318942,0,0,0,4262425,560136120,11323,10453740,0,235107,10700170,10186014,17308079,8784901,46307504,0,0,601742,25140733,980977,184388,109494338,26667707,121866379,0,1519640,0,0,0,0,4023620,132132225,0,0,0,0,0,0,0,0,0.0,0,0,0,0
19,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Orange,13 - Orange,1012,Non Profit Other,Comparable,"",714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801.0,MARGARET PETERSON,223,223,223,329,356,213,534,0,0,14,266,0,43,1755,0,1834,1996,1102,2310,0,0,131,977,0,303,8653,0,984,1238,1272,3164,0,0,526,1666,0,528,9378,34706069,42022234,18766189,40213313,0,0,2714361,20650414,0,1815846,160888426,11973404,22190055,6252834,23465009,0,0,2963084,12219905,0,2028794,81093085,2106990,40537319,55896336,19934527,57591714,-556625,0,0,4559311,25339490,0.0,0,0,0,0,505885,205914947,0,0,0,0,0,6142154,8315953,5641121,6086608,0,0,1118134,7530829,0,1231765,36066564,250144,40145734,0,179332,0,0,0,0,541057,7686578,0,0,0,0,0,0,0,0,0.0,0,0,0,0
20,106010735,ALAMEDA HOSPITAL,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,"",510-437-4800,2070 CLINTON AVE,ALAMEDA,94501.0,DELVECCHIO FINLEY,247,247,247,244,57,51,157,0,15,7,32,0,55,618,0,2014,1173,12426,1086,0,58,93,140,0,352,17342,0,2459,486,437,2314,0,167,265,1070,0,656,7854,22128313,6987345,44246416,9798033,0,784822,862677,2111461,0,2535026,89454093,8894918,2118655,1575227,10069585,0,1547544,660294,4938600,0,790751,30595574,2495996,25688503,7236803,40067113,17841117,0,0,2332366,1274180,4978529,0.0,663493,0,0,0,0,102578100,0,0,0,0,0,5334728,1869197,5754530,2026501,0,0,248791,2071532,0,166288,17471567,-5269,26028882,0,1245666,0,0,0,0,250,9871034,0,0,0,0,0,0,0,0,0.0,0,0,0,0
21,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Los Angeles,11 - Los Angeles,913,Investor - Ptnr.,Comparable,"",626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801.0,IRIS LAI,144,144,144,292,243,42,278,0,0,1,86,0,6,948,6,2272,1449,473,3199,0,0,13,350,0,16,7772,2340,636,561,319,1662,0,0,60,678,0,1252,5168,32894416,23668029,4707531,32842532,0,0,223427,6387310,0,270126,100993371,3368495,4115284,1447454,8311779,0,0,435175,4378718,0,1709078,23765983,514745,30129429,26125910,5701963,37067830,0,0,0,434571,8166406,0.0,0,0,0,0,977248,109118102,35422636,3586820,0,0,39009456,6133482,37080038,453022,7673302,0,0,224030,2599622,0,487212,54650708,223961,54644745,0,144971,0,0,0,0,36326,9063998,0,0,0,0,0,0,0,0,0.0,0,0,0,0
22,106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,"",510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705.0,GERALD KOZAI,393,393,238,639,204,580,840,0,0,147,996,10,38,3454,0,3948,922,3336,2718,0,0,2295,4660,32,121,18032,0,6137,1513,736,4066,1,0,604,5804,480,140,19481,58710569,14466882,37366394,52149036,0,0,30941655,71151156,534132,1888113,267207937,52875485,14085081,4583671,30955872,4953,0,5529125,50966151,2698271,767362,162465971,2983383,82847060,23714678,19403925,63655294,0,4579,0,29123604,48019258,0.0,3232403,0,0,0,1461099,274445283,1009495,0,0,7292510,8302005,28067434,5797349,22516994,19449614,374,0,6954762,80098796,0,645307,163530630,19868491,179044454,0,3864118,0,0,0,0,1976748,85172418,0,0,0,0,0,0,0,0,0.0,0,0,0,0
23,106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,"",510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609.0,GERALD KOZAI,395,395,212,1233,328,184,564,0,0,86,367,39,10,2811,0,7278,1797,1079,3016,0,0,403,2057,172,42,15844,0,2182,632,359,3338,0,0,386,2383,507,196,9983,126798446,31884106,17636516,53701297,0,0,7799304,37115644,4270886,473985,279680184,35480931,10671889,4880960,27237185,0,0,3147793,36531597,2317104,900306,121167765,2390431,122364605,35699321,9211564,66388733,0,0,0,8949297,26940923,0.0,6587990,0,0,0,1054746,279587610,0,0,0,0,0,38979089,7128588,13282977,14545530,0,0,1299489,46024666,0,0,121260339,53503034,140042498,0,9927612,0,0,0,0,8113347,518240190,0,0,0,0,0,0,0,0,0.0,0,0,0,0
24,106370652,ALVARADO HOSPITAL,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,San Diego,14 - San Diego/Imperial,1418,Investor - Corp.,Comparable,"",619-287-3270,6655 ALVARADO ROAD,SAN DIEGO,92120-5298,ROBIN GOMEZ,306,306,306,454,148,84,349,0,0,60,155,0,24,1274,0,2976,796,727,1466,23,0,230,784,0,27,7029,0,1011,413,570,2529,1,0,484,2951,0,476,8435,36743798,10223040,5951666,17642556,269808,0,5438658,20059565,0,747238,97076329,6659319,2466839,1922650,9226545,912,0,1280727,10143819,0,1611882,33312693,1854244,34365100,10160802,5093436,20553137,0,270720,0,5414258,22924008,0.0,0,0,0,0,186385,100822090,0,0,0,0,0,9038020,2529076,2780880,6315963,0,0,1305127,7279376,0,318490,29566932,-117138,33607812,0,0,0,0,0,0,1141076,80026481,0,0,0,0,0,0,0,0,0.0,0,0,0,0
25,106370749,ALVARADO PARKWAY INSTITUTE BHS,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,San Diego,14 - San Diego/Imperial,1422,Investor - Corp.,Comparable,"",619-465-4411,7050 PARKWAY DRIVE,LA MESA,91942.0,MEGAN MONTGOMERY-WEST,66,66,66,64,32,105,0,0,0,0,375,0,1,577,0,1309,446,1274,0,0,0,0,2362,0,1,5392,0,18824,1978,0,0,0,0,0,9810,0,86,30698,3272500,1115000,3185000,0,0,0,0,6269758,0,2500,13844758,5647200,568036,0,0,0,0,0,2943000,0,25800,9184036,465561,6133154,1157249,1771166,0,0,0,0,0,5528445,0.0,0,0,0,0,0,15055575,0,0,0,0,0,2320986,525787,1413834,0,0,0,0,3684312,0,28300,7973219,0,7253515,0,0,0,0,0,0,45664,2275438,0,0,0,0,0,0,0,0,0.0,0,0,0,0
26,106194010,AMERICAN RECOVERY CENTER,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,"",909-865-2336,2180 VALLEY BOULEVARD,POMONA,91768.0,SHIRLEY SUMMERS,173,173,173,0,0,0,0,314,0,0,0,0,0,314,0,0,0,0,0,7811,0,0,0,0,0,7811,0,0,0,0,0,756,0,0,0,0,0,756,0,0,0,0,1729777,0,0,0,0,0,1729777,0,0,0,0,118575,0,0,0,0,0,118575,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848352,0,0,0,0,0,1848352,0,2221190,0,0,0,0,0,0,0,2443805,0,0,0,0,0,0,0,0,0.0,0,0,0,0
27,106301188,ANAHEIM GLOBAL MEDICAL CENTER,20203,2020-07-01T00:00:00,2020-09-30T00:00:00,Open,Orange,13 - Orange,1012,Investor - Corp.,Comparable,"",714-533-6220,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,92805.0,PETER BARONOFF,188,188,188,114,162,406,480,0,0,21,76,0,34,1293,0,1583,1220,5480,2363,0,0,128,441,0,116,11331,0,284,260,833,2204,0,0,107,330,1,606,4625,7605461,10306766,14940677,17718675,0,0,1360970,3953550,0,979514,56865613,1894178,1722786,2277375,8694809,0,0,737739,2341820,2893,2094921,19766521,71017,7746741,9809828,14040932,21539599,-3315776,0,0,1711450,5133732,0.0,126363,0,0,0,250618,57114504,0,0,0,0,0,1752898,2219724,6492895,4873884,0,0,387259,1161638,0,2629332,19517630,772565,24678494,397609,0,0,0,0,0,735421,6032080,0,0,0,0,0,0,0,0,0.0,0,0,0,0
